Sea-Bird SBE 9 Data File:,,,,,,,,,,,,,,,,,,,,,,,,,
FileName = C:\Users\CTD\Desktop\ctddata\SAV-17-11\cast002.hdr,,,,,,,,,,,,,,,,,,,,,,,,,
Software Version Seasave V 7.26.1.8,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature SN = 6012,,,,,,,,,,,,,,,,,,,,,,,,,
Conductivity SN = 1909,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Bytes Per Scan = 27,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Voltage Words = 3,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Scans Averaged by the Deck Unit = 1,,,,,,,,,,,,,,,,,,,,,,,,,
System UpLoad Time = Jun 17 2017 20:36:59,,,,,,,,,,,,,,,,,,,,,,,,,
SBE 11plus V 5.2,,,,,,,,,,,,,,,,,,,,,,,,,
" Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m], lat0", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta,kg/m^3]"," Density [sigma-t, kg/m^3 ]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET LabsCDOM [mg/m^3]"," Fluorescence, WET LabsWETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2], Flag
36.4544,23.7211,0,38.371,5.366256,53.662562,5.37E+04,1024.9924,24.8282,24.8258,29.0373,33.1545,0.033,0.7385,2.1811,4.2722,0,0.0916,0.2015,2.4896,92.86,11.10163,0,0,0.19,0.00E+00
36.4549,23.7211,0,38.392,5.366315,53.66315,5.37E+04,1024.9928,24.8285,24.8261,29.0376,33.1549,0.042,0.7385,2.1987,4.2729,0,0.0916,0.2027,2.4884,92.801,11.1016,0,0,0.23,0.00E+00
36.4545,23.7209,0,38.392,5.366244,53.662436,5.37E+04,1024.9926,24.8283,24.8259,29.0374,33.1546,0.051,0.6721,2.1811,4.2736,0,0.0904,0.2015,2.4896,92.859,11.10166,0,0,0.21,0.00E+00
36.4551,23.7207,0,38.402,5.366302,53.663024,5.37E+04,1024.9931,24.8288,24.8264,29.0379,33.1551,0.059,0.6721,2.1811,4.2743,0,0.0904,0.2015,2.4896,92.86,11.10165,0,0,0.2,0.00E+00
36.4549,23.7207,0,38.423,5.366273,53.66273,5.37E+04,1024.993,24.8286,24.8262,29.0377,33.155,0.068,0.6721,2.1811,4.275,0,0.0904,0.2015,2.4896,92.861,11.10167,0,0,0.22,0.00E+00
36.4549,23.7206,0,38.423,5.366256,53.662562,5.37E+04,1024.9931,24.8287,24.8263,29.0378,33.155,0.078,0.6721,2.1811,4.2757,0,0.0904,0.2015,2.4896,92.86,11.1017,0,0,0.22,0.00E+00
36.4549,23.7206,0,38.444,5.366256,53.662562,5.37E+04,1024.9932,24.8287,24.8263,29.0378,33.155,0.087,0.6721,2.1987,4.2764,0,0.0904,0.2027,2.4896,92.859,11.1017,0,0,0.22,0.00E+00
36.4549,23.7206,0,38.454,5.366256,53.662562,5.37E+04,1024.9932,24.8287,24.8263,29.0378,33.155,0.096,0.6721,2.1987,4.2771,0,0.0904,0.2027,2.4896,92.858,11.1017,0,0,0.22,0.00E+00
36.4551,23.7207,0,38.464,5.366311,53.663108,5.37E+04,1024.9934,24.8288,24.8264,29.038,33.1552,0.105,0.6721,2.1987,4.2778,0,0.0904,0.2027,2.4908,92.92,11.10165,0,0,0.21,0.00E+00
36.4547,23.7209,0,38.472,5.366273,53.66273,5.37E+04,1024.9931,24.8285,24.8261,29.0376,33.1548,0.114,0.6721,2.1987,4.2785,0,0.0904,0.2027,2.4908,92.921,11.10165,0,0,0.21,0.00E+00
36.4548,23.7209,0,38.496,5.366281,53.662814,5.37E+04,1024.9932,24.8285,24.8261,29.0376,33.1548,0.123,0.6721,2.1987,4.2792,0,0.0904,0.2027,2.4908,92.925,11.10164,0,0,0.23,0.00E+00
36.4546,23.7209,0,38.506,5.366265,53.662646,5.37E+04,1024.9931,24.8284,24.826,29.0375,33.1547,0.133,0.6721,2.1811,4.2799,0,0.0904,0.2015,2.4908,92.929,11.10165,0,0,0.23,0.00E+00
36.4547,23.7207,0,38.517,5.366256,53.662563,5.37E+04,1024.9933,24.8285,24.8261,29.0376,33.1549,0.142,0.6721,2.1811,4.2806,0,0.0904,0.2015,2.4908,92.931,11.10168,0,0,0.22,0.00E+00
36.4554,23.721,0,38.527,5.366374,53.663738,5.37E+04,1024.9938,24.829,24.8266,29.0381,33.1553,0.151,0.7385,2.1811,4.2813,0,0.0916,0.2015,2.4908,92.934,11.10159,0,0,0.21,0.00E+00
36.4552,23.7213,0,38.536,5.366382,53.663822,5.37E+04,1024.9936,24.8287,24.8263,29.0378,33.1551,0.159,0.7385,2.1811,4.2819,0,0.0916,0.2015,2.4896,92.874,11.10155,0,0,0.19,0.00E+00
36.4551,23.7211,0,38.558,5.366344,53.663444,5.37E+04,1024.9936,24.8287,24.8263,29.0378,33.155,0.168,0.7385,2.1811,4.2826,0,0.0916,0.2015,2.4908,92.933,11.10159,0,0,0.22,0.00E+00
36.4546,23.7213,0,38.558,5.366302,53.663024,5.37E+04,1024.9932,24.8283,24.8259,29.0374,33.1546,0.176,0.7385,2.1811,4.2833,0,0.0916,0.2015,2.4908,92.937,11.10159,0,0,0.19,0.00E+00
36.4544,23.7215,0,38.569,5.366294,53.66294,5.37E+04,1024.9931,24.8281,24.8257,29.0372,33.1544,0.183,0.6721,2.1987,4.284,0,0.0904,0.2027,2.4896,92.879,11.10158,0,0,0.17,0.00E+00
36.4544,23.7215,0,38.588,5.366294,53.662941,5.37E+04,1024.9931,24.8281,24.8257,29.0372,33.1544,0.191,0.6721,2.1987,4.2847,0,0.0904,0.2027,2.4896,92.879,11.10158,0,0,0.19,0.00E+00
36.4546,23.7215,0,38.6,5.366323,53.663234,5.37E+04,1024.9934,24.8282,24.8258,29.0373,33.1545,0.198,0.6721,2.1987,4.2854,0,0.0904,0.2027,2.4884,92.818,11.10156,0,0,0.17,0.00E+00
36.4545,23.7217,0,38.607,5.366336,53.66336,5.37E+04,1024.9933,24.8281,24.8257,29.0372,33.1544,0.205,0.6721,2.1987,4.2861,0,0.0904,0.2027,2.4884,92.813,11.10153,0,0,0.16,0.00E+00
36.4552,23.7213,0,38.609,5.366391,53.663906,5.37E+04,1024.9939,24.8288,24.8264,29.0379,33.1551,0.211,0.6721,2.2338,4.2868,0,0.0904,0.2051,2.4884,92.809,11.10155,0,0,0.14,0.00E+00
